Stock quote and option quote for IBM on 9/1/19 18:02:51

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
135.53,N,+.65,135.30,P,135.77,P,5 x 5,"2,960,594",135.58,136.07,134.3627

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.78%,14.02,1.62,Q,8/8/19,154.36,105.94,"885,875,160",1.09

Theo parameters
Theo date,Theo stock price,Theo volatility
9/1/19, 0.00$, 0.00%

6 SEP 19  (5)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM200417C80,0,0,.905,.002,-.011,.122,.096,54.10%,55.90,<empty>,<empty>,83.46%,29.46%,16.54%,0.43%,0.43%,55.900,21 x 21,21,21,<empty>,0,0, ,0,0,0,54.10,B,57.70,B,17 APR 20,80,.47,W,.54,Z,IBM200417P80,0,0,-.029,.002,-.006,.072,-.028,37.11%,.50538871,6.31%,0.64%,5.67%,10.48%,94.33%,0.59%,<empty>,.505,33 x 15,33,15,<empty>,0,0, ,0,0,0,,
,,IBM200417C85,0,0,.911,.003,-.009,.121,.104,47.47%,50.88,<empty>,<empty>,84.22%,28.36%,15.78%,0.40%,0.40%,50.875,21 x 21,21,21,<empty>,0,0, ,0,0,0,48.75,I,53.00,I,17 APR 20,85,.65,B,.72,B,IBM200417P85,0,1,-.040,.002,-.007,.092,-.038,35.42%,.68515169,8.06%,0.81%,7.25%,13.38%,92.75%,0.80%,<empty>,.685,22 x 19,22,19,0.00%,.85,.85,P,0,0,0,,
,,IBM200417C90,0,0,.909,.003,-.009,.131,.131,42.94%,46.03,<empty>,<empty>,83.63%,29.55%,16.37%,0.58%,0.58%,46.025,31 x 21,31,21,<empty>,0,0, ,0,0,0,43.85,I,48.20,B,17 APR 20,90,.89,W,.94,W,IBM200417P90,0,0,-.053,.003,-.009,.117,-.051,33.74%,.91506711,10.17%,1.03%,9.18%,16.90%,90.82%,1.07%,<empty>,.915,14 x 15,14,15,<empty>,0,0, ,0,0,0,,
,,IBM200417C95,0,0,.905,.004,-.008,.144,.159,38.69%,41.15,<empty>,<empty>,82.81%,31.13%,17.19%,0.73%,0.73%,41.150,50 x 21,50,21,<empty>,0,0, ,0,0,0,39.00,I,43.30,B,17 APR 20,95,1.19,W,1.27,N,IBM200417P95,0,16,-.072,.004,-.011,.146,-.069,32.23%,1.23,12.95%,1.31%,11.64%,21.38%,88.36%,1.44%,<empty>,1.230,15 x 27,15,27,0.00%,1.23,1.23,D,0,0,0,,
,,IBM200417C100,0,0,.887,.006,-.009,.174,.205,36.11%,36.50,<empty>,<empty>,80.42%,35.45%,19.58%,1.14%,1.14%,36.500,21 x 1,21,1,<empty>,0,0, ,0,0,0,35.60,B,37.40,B,17 APR 20,100,1.58,X,1.68,W,IBM200417P100,0,22,-.094,.005,-.013,.180,-.091,30.71%,1.63,16.30%,1.66%,14.60%,26.73%,85.40%,1.91%,<empty>,1.630,50 x 10,50,10,0.00%,1.69,1.69,Q,0,0,0,,
,,IBM200417C105,0,0,.861,.007,-.011,.210,.249,33.84%,31.95,<empty>,<empty>,77.37%,40.91%,22.63%,1.66%,1.66%,31.950,21 x 21,21,21,<empty>,0,0, ,0,0,0,30.60,B,33.30,B,17 APR 20,105,2.14,X,2.24,H,IBM200417P105,0,26,-.125,.006,-.015,.219,-.120,29.45%,2.19,20.86%,2.13%,18.39%,33.53%,81.61%,2.57%,<empty>,2.190,31 x 11,31,11,0.00%,2.80,2.80,B,0,0,0,,
,,IBM200417C110,0,0,.825,.009,-.013,.254,.290,32.05%,27.60,<empty>,<empty>,73.39%,47.94%,26.61%,2.43%,2.43%,27.600,61 x 78,61,78,<empty>,0,0, ,0,0,0,27.30,X,27.90,X,17 APR 20,110,2.84,M,2.96,P,IBM200417P110,0,512,-.162,.008,-.017,.261,-.156,28.17%,2.90,26.36%,2.71%,22.86%,41.48%,77.14%,3.40%,<empty>,2.900,60 x 7,60,7,0.00%,2.95,2.95,N,0,0,0,,
,,IBM200417C115,0,124,.782,.010,-.014,.296,.320,30.08%,23.35,<empty>,<empty>,68.98%,55.68%,31.02%,3.30%,3.30%,23.350,41 x 95,41,95,0.00%,19.80,19.80,X,0,0,0,23.05,M,23.65,X,17 APR 20,115,3.80,X,3.90,H,IBM200417P115,0,14,-.208,.010,-.020,.305,-.202,27.08%,3.85,33.48%,3.46%,28.25%,50.97%,71.75%,4.51%,<empty>,3.850,41 x 21,41,21,0.00%,4.61,4.61,J,0,0,0,,
,,IBM200417C120,0,2,.727,.012,-.015,.338,.340,28.42%,19.38,<empty>,<empty>,63.65%,64.93%,36.35%,4.51%,4.51%,19.375,110 x 124,110,124,0.00%,14.95,14.95,A,0,0,0,19.10,X,19.65,X,17 APR 20,120,4.90,T,5.10,I,IBM200417P120,0,90,-.263,.012,-.022,.346,-.255,25.88%,5.00,41.67%,4.35%,34.29%,61.47%,65.71%,5.86%,<empty>,5.000,108 x 31,108,31,0.00%,5.25,5.25,Z,0,0,0,,
,,IBM200417C125,1,2,.662,.014,-.017,.377,.346,27.31%,15.85,<empty>,<empty>,57.30%,75.75%,42.70%,6.23%,6.23%,15.850,78 x 321,78,321,+24.19%,15.40,15.40,Q,15.40,15.40,15.40,15.55,M,16.15,X,17 APR 20,125,6.40,X,6.60,I,IBM200417P125,1,34,-.327,.013,-.024,.381,-.320,24.89%,6.50,39.21%,5.49%,41.21%,73.31%,58.79%,7.62%,<empty>,6.500,60 x 31,60,31,-17.28%,6.70,6.70,M,6.70,6.70,6.70,,
,,IBM200417C130,7,37,.590,.015,-.018,.404,.338,25.97%,12.55,<empty>,<empty>,50.56%,87.01%,49.44%,8.23%,8.23%,12.550,41 x 148,41,148,+0.41%,12.30,12.30,C,12.05,12.30,12.05,12.35,X,12.75,X,17 APR 20,130,8.25,I,8.45,C,IBM200417P130,0,38,-.400,.015,-.025,.406,-.393,23.96%,8.35,38.70%,6.86%,48.73%,85.88%,51.27%,9.78%,<empty>,8.350,60 x 74,60,74,0.00%,8.75,8.75,Q,0,0,0,,
,,IBM200417C135,5,30,.512,.015,-.018,.417,.316,25.12%,9.80,<empty>,<empty>,43.33%,98.77%,56.67%,10.86%,10.86%,9.800,60 x 150,60,150,+4.48%,9.80,9.80,E,10.00,10.00,9.26,9.65,I,9.95,X,17 APR 20,135,10.45,X,10.70,X,IBM200417P135,29,29,-.479,.016,-.025,.416,-.474,23.05%,10.57,39.79%,8.50%,56.58%,98.66%,43.42%,12.39%,<empty>,10.575,76 x 35,76,35,-13.58%,10.50,10.50,Z,10.50,10.50,10.50,,
,,IBM200417C140,4,82,.432,.016,-.018,.413,.283,24.20%,7.40,<empty>,<empty>,36.09%,83.70%,63.91%,8.67%,13.91%,7.400,41 x 145,41,145,+1.71%,7.15,7.15,X,7.15,7.15,7.15,7.25,X,7.55,X,17 APR 20,140,13.10,X,13.35,X,IBM200417P140,0,3,-.560,.016,-.025,.409,-.561,22.23%,13.23,48.79%,10.43%,64.48%,82.31%,35.52%,10.26%,<empty>,13.225,60 x 22,60,22,0.00%,13.37,13.37,I,0,0,0,,
,,IBM200417C145,0,51,.354,.015,-.016,.393,.243,23.39%,5.43,<empty>,<empty>,29.08%,66.59%,70.92%,6.36%,17.45%,5.425,60 x 143,60,143,0.00%,5.20,5.20,Z,0,0,0,5.30,I,5.55,X,17 APR 20,145,16.15,X,16.45,X,IBM200417P145,0,4,-.641,.015,-.024,.382,-.649,21.48%,16.30,60.13%,12.67%,72.05%,63.93%,27.95%,8.00%,<empty>,16.300,61 x 37,61,37,0.00%,19.48,19.48,I,0,0,0,,
,,IBM200417C150,0,161,.280,.014,-.015,.357,.200,22.65%,3.85,<empty>,<empty>,22.61%,51.19%,77.39%,4.51%,21.47%,3.850,12 x 62,12,62,0.00%,3.67,3.67,C,0,0,0,3.75,Z,3.95,X,17 APR 20,150,19.60,H,19.95,M,IBM200417P150,0,20,-.717,.014,-.022,.340,-.735,20.77%,19.77,72.95%,15.19%,78.93%,47.61%,21.07%,6.22%,<empty>,19.775,54 x 41,54,41,0.00%,23.52,23.52,X,0,0,0,,
,,IBM200417C155,3,31,.215,.012,-.013,.311,.158,22.15%,2.69,<empty>,<empty>,17.07%,38.26%,82.93%,3.15%,25.96%,2.690,11 x 111,11,111,+6.72%,2.70,2.70,C,2.70,2.70,2.70,2.61,H,2.77,I,17 APR 20,155,23.40,M,23.75,X,IBM200417P155,0,0,-.786,.012,-.019,.284,-.819,19.97%,23.58,86.97%,17.94%,85.01%,33.51%,14.99%,4.81%,<empty>,23.575,60 x 25,60,25,<empty>,0,0, ,0,0,0,,
,,IBM200417C160,0,77,.158,.010,-.010,.257,.119,21.49%,1.77,<empty>,<empty>,12.28%,27.27%,87.72%,2.08%,30.75%,1.775,69 x 112,69,112,0.00%,1.46,1.46,Q,0,0,0,1.65,X,1.90,I,17 APR 20,160,27.35,M,28.10,X,IBM200417P160,0,0,-.843,.010,-.016,.223,-.894,19.29%,27.73,102.28%,20.96%,89.89%,22.39%,10.11%,3.81%,<empty>,27.725,45 x 95,45,95,<empty>,0,0, ,0,0,0,,
,,IBM200417C165,0,14,.115,.008,-.008,.208,.088,21.23%,1.20,<empty>,<empty>,8.76%,19.30%,91.24%,1.40%,35.93%,1.195,14 x 11,14,11,0.00%,1.10,1.10,N,0,0,0,1.15,Z,1.24,P,17 APR 20,165,31.80,X,32.45,X,IBM200417P165,0,0,-.889,.007,-.014,.162,-.960,18.57%,32.13,118.52%,24.18%,93.67%,13.91%,6.33%,3.11%,<empty>,32.125,83 x 61,83,61,<empty>,0,0, ,0,0,0,,
,,IBM200417C170,0,2,.082,.007,-.007,.162,.064,21.02%,.79009556,<empty>,<empty>,6.09%,13.35%,93.91%,0.93%,41.31%,.790,86 x 24,86,24,0.00%,.74,.74,X,0,0,0,.74,W,.84,H,17 APR 20,170,35.95,B,38.40,P,IBM200417P170,0,0,-.887,.007,-.015,.164,-.991,21.18%,37.18,137.15%,27.99%,93.78%,13.63%,6.22%,3.17%,<empty>,37.175,21 x 31,21,31,<empty>,0,0, ,0,0,0,,
,,IBM200417C175,0,164,.058,.005,-.005,.124,.045,20.94%,.52499479,<empty>,<empty>,4.21%,9.17%,95.79%,0.62%,46.86%,.525,82 x 64,82,64,0.00%,.39,.39,C,0,0,0,.48,W,.57,H,17 APR 20,175,39.65,B,43.20,B,IBM200417P175,0,0,-.950,.003,-.009,.053,-1.071,16.37%,41.42,152.83%,31.01%,98.49%,3.26%,1.51%,2.29%,<empty>,41.425,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM200417C180,0,64,.040,.004,-.004,.093,.032,20.88%,.34516036,<empty>,<empty>,2.86%,6.21%,97.14%,0.40%,52.51%,.345,121 x 13,121,13,0.00%,.25,.25,X,0,0,0,.30,H,.39,P,17 APR 20,180,44.10,X,48.55,I,IBM200417P180,0,0,-.956,.002,-.009,.039,-1.107,16.91%,46.32,170.90%,34.65%,98.96%,2.24%,1.04%,2.17%,<empty>,46.325,21 x 31,21,31,<empty>,0,0, ,0,0,0,,
,,IBM200417C185,0,0,.029,.003,-.003,.071,.023,21.06%,.24008912,<empty>,<empty>,2.02%,4.35%,97.98%,0.28%,58.25%,.240,108 x 68,108,68,<empty>,0,0, ,0,0,0,.19,M,.29,Z,17 APR 20,185,49.15,B,53.35,I,IBM200417P185,0,0,-.958,.002,-.008,.034,-1.140,17.85%,51.25,189.07%,38.32%,99.16%,1.81%,0.84%,2.09%,<empty>,51.250,21 x 41,21,41,<empty>,0,0, ,0,0,0,,
,,IBM200417C190,0,18,.021,.002,-.002,.055,.017,21.30%,.17047532,<empty>,<empty>,1.44%,3.09%,98.56%,0.20%,64.02%,.170,101 x 133,101,133,0.00%,.15,.15,X,0,0,0,.12,M,.22,Z,17 APR 20,190,54.10,B,58.10,X,IBM200417P190,0,0,-1.000,.00,.00,16.418,.00,0.01%,54.47,206.97%,41.90%,100.00%,0.00%,0.00%,1.91%,<empty>,56.100,21 x 26,21,26,<empty>,0,0, ,0,0,0,,
,,IBM200417C195,0,0,.017,.002,-.002,.045,.014,21.86%,.13525056,<empty>,<empty>,1.11%,2.39%,98.89%,0.16%,69.84%,.135,110 x 198,110,198,<empty>,0,0, ,0,0,0,.09,M,.18,H,17 APR 20,195,59.00,I,62.90,I,IBM200417P195,0,0,-1.000,.00,.00,15.793,.00,0.01%,61.05,224.86%,45.47%,100.00%,0.00%,0.00%,1.73%,<empty>,60.950,21 x 21,21,21,<empty>,0,0, ,0,0,0,,

19 JUN 20  (292)  100
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM200619C65,0,0,.889,.001,-.012,.129,.082,70.53%,70.73,<empty>,<empty>,79.16%,35.54%,20.84%,0.18%,0.18%,70.725,53 x 21,53,21,<empty>,0,0, ,0,0,0,68.50,M,72.95,B,19 JUN 20,65,.29,H,.39,W,IBM200619P65,0,45,-.017,.001,-.004,.050,-.021,41.22%,.34011717,5.23%,0.53%,4.05%,7.41%,95.95%,0.31%,<empty>,.340,104 x 80,104,80,0.00%,.40,.40,X,0,0,0,,
,,IBM200619C70,0,0,.895,.001,-.011,.130,.092,62.40%,65.78,<empty>,<empty>,80.59%,33.59%,19.41%,0.23%,0.23%,65.775,21 x 21,21,21,<empty>,0,0, ,0,0,0,63.70,B,67.85,B,19 JUN 20,70,.41,C,.48,X,IBM200619P70,0,12,-.022,.001,-.004,.064,-.028,39.15%,.44523413,6.36%,0.64%,5.00%,9.15%,95.00%,0.41%,<empty>,.445,10 x 57,10,57,0.00%,.40,.40,C,0,0,0,,
,,IBM200619C75,0,0,.899,.002,-.010,.135,.108,55.95%,60.90,<empty>,<empty>,81.21%,32.84%,18.79%,0.34%,0.34%,60.900,21 x 21,21,21,<empty>,0,0, ,0,0,0,58.75,B,63.05,B,19 JUN 20,75,.54,W,.63,H,IBM200619P75,0,58,-.029,.001,-.005,.081,-.037,37.27%,.58451298,7.80%,0.79%,6.19%,11.33%,93.81%,0.54%,<empty>,.585,78 x 11,78,11,0.00%,.68,.68,C,0,0,0,,
,,IBM200619C80,0,0,.907,.002,-.008,.133,.115,49.08%,55.85,<empty>,<empty>,82.35%,31.20%,17.65%,0.29%,0.29%,55.850,21 x 21,21,21,<empty>,0,0, ,0,0,0,53.70,B,58.00,B,19 JUN 20,80,.72,Z,.80,W,IBM200619P80,0,54,-.039,.002,-.006,.101,-.048,35.47%,.76010402,9.50%,0.96%,7.63%,13.93%,92.37%,0.70%,<empty>,.760,54 x 6,54,6,0.00%,.49,.49,E,0,0,0,,
,,IBM200619C85,0,0,.911,.003,-.007,.135,.132,43.71%,50.90,<empty>,<empty>,82.62%,30.96%,17.38%,0.34%,0.34%,50.900,21 x 26,21,26,<empty>,0,0, ,0,0,0,48.60,B,53.20,X,19 JUN 20,85,.96,Z,1.05,Z,IBM200619P85,0,63,-.051,.003,-.008,.127,-.064,33.93%,1.01,11.82%,1.20%,9.51%,17.33%,90.49%,0.92%,<empty>,1.005,54 x 9,54,9,0.00%,1.02,1.02,Z,0,0,0,,
,,IBM200619C90,0,0,.907,.004,-.007,.150,.165,39.80%,46.07,<empty>,<empty>,81.79%,32.53%,18.21%,0.50%,0.50%,46.075,31 x 31,31,31,0.00%,52.37,52.37,N,0,0,0,43.90,I,48.25,I,19 JUN 20,90,1.28,Z,1.37,Z,IBM200619P90,0,201,-.067,.003,-.009,.157,-.084,32.49%,1.33,14.72%,1.49%,11.81%,21.46%,88.19%,1.22%,<empty>,1.325,54 x 9,54,9,0.00%,1.72,1.72,X,0,0,0,,
,,IBM200619C95,0,0,.900,.005,-.007,.169,.202,36.24%,41.25,<empty>,<empty>,80.61%,34.72%,19.39%,0.66%,0.66%,41.250,53 x 21,53,21,<empty>,0,0, ,0,0,0,39.00,M,43.50,B,19 JUN 20,95,1.66,Z,1.79,C,IBM200619P95,0,44,-.087,.004,-.011,.191,-.109,31.07%,1.73,18.16%,1.85%,14.52%,26.30%,85.48%,1.59%,<empty>,1.725,65 x 11,65,11,0.00%,2.09,2.09,C,0,0,0,,
,,IBM200619C100,0,1,.873,.006,-.008,.214,.265,34.73%,36.80,<empty>,<empty>,77.34%,40.46%,22.66%,1.17%,1.17%,36.800,21 x 21,21,21,0.00%,35.62,35.62,C,0,0,0,35.95,B,37.65,B,19 JUN 20,100,2.22,Z,2.32,B,IBM200619P100,4,691,-.113,.005,-.013,.231,-.141,29.88%,2.27,22.70%,2.32%,17.91%,32.32%,82.09%,2.09%,<empty>,2.270,52 x 7,52,7,0.00%,2.31,2.31,W,2.30,2.31,2.30,,
,,IBM200619C105,0,14,.842,.007,-.010,.259,.317,33.07%,32.43,<empty>,<empty>,73.84%,46.58%,26.16%,1.74%,1.74%,32.425,21 x 21,21,21,0.00%,33.94,33.94,I,0,0,0,31.70,B,33.15,B,19 JUN 20,105,2.90,Z,3.00,P,IBM200619P105,4,507,-.145,.006,-.015,.273,-.181,28.71%,2.95,28.10%,2.89%,21.85%,39.26%,78.15%,2.71%,<empty>,2.950,51 x 7,51,7,+1.67%,3.05,3.05,Q,3.00,3.05,3.00,,
,,IBM200619C110,0,73,.817,.009,-.010,.290,.349,29.81%,27.70,<empty>,<empty>,71.39%,50.93%,28.61%,2.00%,2.00%,27.700,88 x 69,88,69,0.00%,26.43,26.43,C,0,0,0,27.40,X,28.00,X,19 JUN 20,110,3.75,H,3.90,H,IBM200619P110,3,216,-.183,.008,-.017,.318,-.229,27.65%,3.82,34.77%,3.60%,26.47%,47.31%,73.53%,3.52%,<empty>,3.825,68 x 43,68,43,-1.27%,3.90,3.90,N,3.90,3.90,3.90,,
,,IBM200619C115,0,26,.768,.010,-.012,.342,.387,28.65%,23.70,<empty>,<empty>,66.45%,59.39%,33.55%,2.92%,2.92%,23.700,60 x 149,60,149,0.00%,20.80,20.80,H,0,0,0,23.40,I,24.00,X,19 JUN 20,115,4.85,M,5.00,H,IBM200619P115,8,"2,103",-.229,.009,-.019,.362,-.288,26.68%,4.93,42.83%,4.47%,31.75%,56.41%,68.25%,4.53%,<empty>,4.925,60 x 21,60,21,-0.99%,5.00,5.00,N,5.05,5.05,5.00,,
,,IBM200619C120,0,89,.714,.012,-.013,.387,.409,27.22%,19.83,<empty>,<empty>,61.25%,68.20%,38.75%,3.95%,3.95%,19.825,60 x 158,60,158,0.00%,19.40,19.40,Z,0,0,0,19.50,X,20.15,X,19 JUN 20,120,6.20,Z,6.35,W,IBM200619P120,2,"1,319",-.281,.011,-.020,.402,-.356,25.75%,6.28,52.29%,5.52%,37.61%,66.35%,62.39%,5.77%,<empty>,6.275,57 x 56,57,56,+1.27%,6.40,6.40,N,6.50,6.50,6.40,,
,,IBM200619C125,0,119,.651,.013,-.014,.426,.416,26.15%,16.35,<empty>,<empty>,55.29%,78.12%,44.71%,5.35%,5.35%,16.350,47 x 104,47,104,0.00%,13.60,13.60,X,0,0,0,16.20,H,16.50,M,19 JUN 20,125,7.85,Z,8.00,X,IBM200619P125,0,821,-.341,.012,-.022,.435,-.433,24.90%,7.93,47.81%,6.77%,43.99%,76.98%,56.01%,7.29%,<empty>,7.925,51 x 117,51,117,0.00%,9.06,9.06,C,0,0,0,,
,,IBM200619C130,10,273,.582,.014,-.015,.454,.407,25.24%,13.25,<empty>,<empty>,48.91%,88.51%,51.09%,7.10%,7.10%,13.250,21 x 147,21,147,+31.00%,13.10,13.10,Q,13.10,13.10,13.10,13.10,D,13.40,X,19 JUN 20,130,9.80,X,9.95,C,IBM200619P130,6,"1,965",-.406,.013,-.022,.457,-.519,24.05%,9.87,45.77%,8.22%,50.71%,87.92%,49.29%,9.08%,<empty>,9.875,60 x 28,60,28,0.00%,10.10,10.10,Q,10.20,10.20,10.05,,
,,IBM200619C135,3,451,.510,.014,-.015,.467,.384,24.26%,10.45,<empty>,<empty>,42.34%,98.91%,57.66%,9.12%,9.12%,10.450,60 x 174,60,174,-0.20%,10.20,10.20,M,10.15,10.20,10.15,10.30,I,10.60,X,19 JUN 20,135,12.15,Z,12.30,I,IBM200619P135,2,406,-.475,.014,-.023,.466,-.613,23.37%,12.22,46.00%,9.96%,57.63%,98.86%,42.37%,11.24%,<empty>,12.225,52 x 70,52,70,-1.20%,12.35,12.35,Z,12.40,12.40,12.35,,
,,IBM200619C140,1,690,.436,.014,-.015,.464,.349,23.50%,8.10,<empty>,<empty>,35.74%,84.72%,64.26%,7.45%,11.56%,8.100,1 x 84,1,84,-0.64%,7.75,7.75,W,7.75,7.75,7.75,8.00,N,8.20,I,19 JUN 20,140,14.70,I,15.00,H,IBM200619P140,6,381,-.546,.014,-.022,.459,-.712,22.55%,14.85,54.78%,11.87%,64.51%,84.10%,35.49%,9.55%,<empty>,14.850,60 x 19,60,19,-0.98%,15.15,15.15,Z,15.15,15.15,15.15,,
,,IBM200619C145,7,681,.364,.014,-.014,.445,.307,22.85%,6.15,<empty>,<empty>,29.41%,68.79%,70.59%,5.66%,14.37%,6.150,60 x 179,60,179,+0.86%,5.85,5.85,N,6.00,6.00,5.85,6.00,I,6.30,X,19 JUN 20,145,17.80,M,18.10,H,IBM200619P145,0,201,-.615,.013,-.022,.437,-.812,22.02%,17.95,66.22%,14.13%,71.03%,67.73%,28.97%,7.80%,<empty>,17.950,75 x 35,75,35,0.00%,20.85,20.85,B,0,0,0,,
,,IBM200619C150,300,"1,590",.296,.013,-.013,.411,.260,22.23%,4.55,<empty>,<empty>,23.54%,54.41%,76.46%,4.18%,17.49%,4.550,79 x 206,79,206,-0.46%,4.33,4.33,C,4.45,4.45,4.25,4.40,T,4.70,X,19 JUN 20,150,21.15,X,21.80,X,IBM200619P150,0,470,-.678,.013,-.021,.404,-.908,21.75%,21.48,79.23%,16.71%,76.81%,53.56%,23.19%,6.44%,<empty>,21.475,61 x 63,61,63,0.00%,22.45,22.45,P,0,0,0,,
,,IBM200619C155,1,657,.235,.012,-.011,.367,.213,21.72%,3.30,<empty>,<empty>,18.35%,41.97%,81.65%,3.04%,20.94%,3.300,1 x 95,1,95,+4.92%,3.20,3.20,W,3.20,3.20,3.20,3.25,N,3.35,I,19 JUN 20,155,24.90,M,25.50,X,IBM200619P155,0,451,-.737,.011,-.019,.358,-1.003,21.26%,25.20,92.97%,19.41%,82.05%,41.02%,17.95%,5.27%,<empty>,25.200,75 x 35,75,35,0.00%,24.05,24.05,C,0,0,0,,
,,IBM200619C160,1,799,.182,.010,-.010,.317,.169,21.28%,2.35,<empty>,<empty>,13.94%,31.57%,86.06%,2.16%,24.66%,2.345,1 x 77,1,77,+5.63%,2.25,2.25,X,2.25,2.25,2.25,2.30,W,2.39,W,19 JUN 20,160,28.90,X,29.35,D,IBM200619P160,0,106,-.793,.010,-.017,.303,-1.095,20.57%,29.13,107.45%,22.25%,86.74%,29.99%,13.26%,4.28%,<empty>,29.125,77 x 21,77,21,0.00%,18.80,18.80,C,0,0,0,,
,,IBM200619C165,0,353,.137,.009,-.008,.264,.131,20.89%,1.63,<empty>,<empty>,10.31%,23.15%,89.69%,1.50%,28.60%,1.630,1 x 16,1,16,0.00%,1.50,1.50,W,0,0,0,1.60,N,1.66,Z,19 JUN 20,165,33.10,X,33.65,X,IBM200619P165,0,19,-.837,.008,-.015,.249,-1.176,20.16%,33.38,123.13%,25.36%,90.38%,21.59%,9.62%,3.59%,<empty>,33.375,71 x 33,71,33,0.00%,22.90,22.90,Z,0,0,0,,
,,IBM200619C170,1,160,.101,.007,-.006,.213,.098,20.57%,1.12,<empty>,<empty>,7.45%,16.61%,92.55%,1.03%,32.73%,1.115,45 x 24,45,24,+5.61%,1.13,1.13,N,1.13,1.13,1.13,1.06,Z,1.17,Z,19 JUN 20,170,37.30,M,40.10,B,IBM200619P170,0,47,-.825,.008,-.017,.264,-1.207,23.63%,38.70,142.77%,29.47%,90.00%,22.41%,10.00%,3.89%,<empty>,38.700,68 x 21,68,21,0.00%,37.84,37.84,C,0,0,0,,
,,IBM200619C175,1,286,.074,.006,-.005,.170,.073,20.42%,.76978602,<empty>,<empty>,5.36%,11.87%,94.64%,0.71%,37.01%,.770,52 x 88,52,88,+36.36%,.75,.75,Q,.75,.75,.75,.71,Z,.83,W,19 JUN 20,175,41.45,B,44.70,B,IBM200619P175,0,7,-.858,.006,-.015,.218,-1.278,23.14%,43.07,158.91%,32.65%,92.57%,16.54%,7.43%,3.32%,<empty>,43.075,21 x 21,21,21,0.00%,38.37,38.37,I,0,0,0,,
,,IBM200619C180,0,28,.053,.004,-.004,.132,.053,20.25%,.52008233,<empty>,<empty>,3.77%,8.29%,96.23%,0.48%,41.38%,.520,69 x 13,69,13,0.00%,.33,.33,X,0,0,0,.47,H,.57,Z,19 JUN 20,180,46.15,B,49.25,B,IBM200619P180,0,0,-.879,.005,-.014,.185,-1.338,23.28%,47.70,175.98%,36.05%,94.20%,12.84%,5.80%,2.97%,<empty>,47.700,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM200619C185,0,30,.041,.004,-.003,.106,.041,20.47%,.3849901,<empty>,<empty>,2.80%,6.15%,97.20%,0.35%,45.85%,.385,64 x 110,64,110,0.00%,.28,.28,H,0,0,0,.33,Z,.44,X,19 JUN 20,185,49.60,B,54.35,B,IBM200619P185,0,0,-.924,.003,-.010,.100,-1.421,20.14%,51.98,191.75%,39.07%,97.37%,5.76%,2.63%,2.30%,<empty>,51.975,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM200619C190,0,36,.029,.003,-.002,.079,.029,20.32%,.25499909,<empty>,<empty>,1.92%,4.19%,98.08%,0.23%,50.33%,.255,61 x 11,61,11,0.00%,.16,.16,Z,0,0,0,.20,X,.31,C,19 JUN 20,190,54.55,B,59.05,I,IBM200619P190,0,0,-.934,.003,-.009,.079,-1.470,20.32%,56.80,209.55%,42.64%,98.08%,4.20%,1.92%,2.14%,<empty>,56.800,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM200619C195,0,3,.021,.002,-.002,.062,.022,20.49%,.18531096,<empty>,<empty>,1.40%,3.05%,98.60%,0.17%,54.87%,.185,102 x 125,102,125,0.00%,.56,.56,C,0,0,0,.12,X,.25,X,19 JUN 20,195,59.40,I,63.90,I,IBM200619P195,0,0,-.941,.002,-.008,.062,-1.517,20.47%,61.65,227.44%,46.23%,98.60%,3.04%,1.40%,2.01%,<empty>,61.650,31 x 21,31,21,<empty>,0,0, ,0,0,0,,
